	dHEP_520_A_NT	dHEP_550_A_NT	F_F_158_NC_NT	dHEP_549_A_NT	F_F_503_A_NT	dHEP_165_NC_NT	F_F_595_A_NT	F_F_523_A_NT	F_F_157_NC_NT	dHEP_518_A_NT	dHEP_164_NC_NT	dHEP_155_NC_NT	F_F_159_NC_NT	F_F_581_A_NT
	2.91004337096	3.08433044313	2.81704452818	3.10886263492	2.99515365778	2.76144296681	3.27777622693	2.53369063368	2.25457417085	2.43544907018	3.07352898385	2.41052321084	2.58749980604	2.75825920535
Rnf24	2.88016169869	3.30796056743	3.95055391491	2.87120001879	3.73504604435	2.73256805078	3.42885971856	3.71297168832	3.58953767023	3.58007132765	2.57292226682	2.93303670816	3.54340799771	3.78558646249
Efna5	2.39404784661	1.55457116886	2.12744922443	2.30753616179	2.80380830519	2.19257035211	2.14058254927	2.56965669632	2.57432918472	2.4045697573	2.30686315547	1.92777232162	2.07814573494	1.8610628381
Fkrp	3.32781145787	3.343715384	3.39955819791	3.55203928474	3.40213317997	3.33970619805	3.35646900675	3.01030590658	3.40739954704	2.92541505697	3.2907434901	3.38596610659	3.36177855867	3.58305442021
Zfp689	0.3051813128	0.623364503682	0.743816399018	0.552258689351	-0.658549343829	0.783703876774	1.36641127258	0.547061397047	1.02580688676	0.793580520271	0.782178666668	0.348582646226	0.625105274312	0.853975900842
Cdca2	-1.0750366324	-2.3511648088	-0.224932666998	-0.0945622817771	0.61607303628	-0.51495443879	-0.0932146353348	0.72020325755	-0.740499148073	0.102873731093	-0.377635018807	-0.777780319919	-0.752237701619	0.955371044502
Ccdc125	2.44698047538	2.37588432154	2.63276402523	2.77408685996	2.201035537	2.46470511293	2.44394335499	2.67936640238	2.85470068207	1.97559306706	2.37490970133	2.02194464143	2.62291150577	2.5912966699
Tada3	2.57325180369	2.81072287357	2.67737065912	2.67299163222	2.9960067346	3.01278319324	2.07076109978	3.02099258538	2.89810131625	3.01332214611	2.6479000733	2.81640071083	2.80073468486	2.79942076654
Nr1h5	1.85388026953	2.29269138097	1.26539295959	1.34601030961	1.30795074092	2.23636644835	0.50944986712	2.19623138672	1.68271228265	1.88714504004	1.11269060778	1.78856650263	1.22865347543	1.25345239744
Prex2	5.38902837511	5.11258841579	4.843451525	4.95465357264	4.67350109077	4.77605966263	4.79647521952	4.92377461679	4.44831894622	5.04693392854	4.75646854756	4.99227615508	4.70967680421	4.67414139093
Mrgpre	-0.868585754936	0.536360461939	1.21563992439	0.268007797608	-0.277011759803	-0.962413415761	-2.04074721544	-0.537594499918	-0.11246792546	0.477269245875	-0.370781347766	-0.571329442452	-0.136226764638	0.382185711557
C1galt1c1	4.21604549553	4.26059775126	4.044528008	4.10931005159	3.61144158755	3.96617225095	4.2940049198	4.14096736786	3.96497615997	3.95161257392	4.38233240072	4.08020067521	4.20684910512	4.1870250357
Atxn7l2	-0.0205888483815	1.15979711048	0.668152129086	-0.399416863306	0.61607303628	0.78760833123	0.766607706617	0.296395548644	0.323631189347	0.633388447792	0.656312313117	0.276667464103	-0.0459689046753	0.752554161502
Prss48	0.952444104018	0.456190113255	1.61156860072	0.371101290572	0.688222822036	1.25058030757	1.21798705296	1.27869354691	0.554956735453	0.302182539317	0.84475740253	0.807182180802	1.0659239754	1.13315816372
Clec4a1	0.896948991427	1.51673165519	0.668152129086	1.77990683614	0.688222822036	0.436135960729	0.706486714179	2.03687562699	0.554956735453	1.18087624309	0.184243868801	1.2497004165	0.42609953964	1.36448370982
Mterf2	1.5995630808	0.753171851013	1.16410962375	0.798522514306	1.4391952742	1.50889230316	0.361351228131	1.7070278688	0.929352250235	1.97734284901	1.5698975613	1.99751339291	1.65804626769	1.21445826582
Rapgef4	7.51250723018	7.91155021512	7.58010177286	8.19180405386	7.60912608358	7.98627768229	8.34450199423	7.47155011557	8.19579614363	7.81926515575	8.15071303832	7.25419332876	8.23602242477	7.2734804083
Armcx3	2.94562283816	3.54122621711	3.71814026492	2.93097281033	3.36958980671	3.5611485403	3.73309844443	3.75582716728	3.09468998218	2.56715474939	3.64367548744	3.70665530485	3.30817381508	3.88572061293
Acap2	5.34993711994	5.27381337077	5.24848318108	5.27964920404	5.12346111172	5.2309999386	4.97048003998	5.35775027528	5.20308125687	5.39919516984	5.33464631198	5.18889150401	5.16096666792	5.45821914809
Bmyc	0.774192820182	0.960919452713	-0.224932666998	1.23667885692	1.85485989587	1.90620152187	1.17426567553	1.37247071111	1.51321513578	1.26398508067	1.74826793901	1.99783755762	1.90311412699	1.37406975865
Zadh2	4.86657534238	4.66006244662	4.61397109093	5.23250911639	5.51925966313	4.76054931901	4.11479386784	5.0873201262	5.72932764193	5.4862580291	4.78655361309	4.7433670832	4.93794411116	4.630113225
Sephs2	8.86171454352	8.77463608371	8.32214547041	8.80989314315	8.76647127961	8.89486075703	8.74820411064	8.40402728802	8.9058140875	8.94731797189	8.64063140705	8.53283246174	8.88810238349	8.84710495583
Ccr2	2.0199789215	1.32780849905	1.85035546031	1.04792895668	0.849835267224	0.532351275988	2.20500919896	3.67842165607	1.02580688676	1.00848136082	1.49233036484	1.74365704302	1.00478554489	2.24399586475
Dcaf5	5.39820078576	5.24129222847	5.60554481309	5.3881016431	5.47150058819	5.15369421244	5.53883810783	5.42969442077	5.18593163393	5.33809019279	5.3424870652	5.31781957077	5.39107837437	5.16546347771
Ntf3	-0.251914394488	-0.0292367139148	0.740301914842	-1.31695470311	-0.421401669138	-0.51495443879	0.361351228131	0.611268885997	-0.740499148073	-0.259696348291	-0.682489600335	-1.30829503662	-0.607847792283	-1.51593467442
Themis	4.58865830446	2.37762644406	0.740301914842	2.05227910655	4.47277787472	1.8449415063	0.766607706617	4.91469151203	1.52798968785	4.44864856793	0.515449777277	1.96472345779	1.59974762712	3.9817357485
Agtr1a	5.52029258388	5.77088663891	6.75833242271	5.76460270606	5.46638010352	6.17527639439	4.78670891267	5.18795699674	5.89941704369	5.54397352696	6.02365086769	6.32993973481	6.07196738911	5.56669824922
	-0.465136229933	-0.392136589859	0.387251302459	-0.463624352256	0.251916706004	0.021761617077	0.198912682019	-2.01851211857	-1.50839660179	-0.305765996987	-0.987543876658	-0.166426320307	-1.29308222329	-0.637655200932
C5ar1	1.24689146248	1.10826680984	0.0266060999984	1.12783013956	0.188651812546	0.707437982546	1.45567861068	2.3225478365	0.929352250235	1.37035404196	0.84475740253	1.01363305827	0.2852370038	1.21445826582
Ugt3a2	8.90764327884	8.74828294784	8.53301127917	8.79314285044	8.7171557716	8.69104727984	8.76726311908	8.54722312924	8.88413017524	8.80224439024	8.67546338466	8.70846992624	8.9577094919	8.51536677716
Zfp518a	4.26618280109	4.07174093381	4.00845875329	3.96020352165	4.02066878884	3.86817381253	4.51164742282	4.37555508616	4.29592426018	4.065662652	3.9130421421	4.08783400011	4.24538749119	4.34881425356
Purg	1.5995630808	0.536360461939	0.937338761901	1.18554563742	0.459953834363	1.19286480972	0.706486714179	1.0473680008	0.754265543677	1.12934594245	1.16078489598	0.879331966558	1.02220259797	0.857523721104
Rgag4	0.178719959842	0.612309315173	0.240730905351	0.0366822515012	0.0855583195817	0.436135960729	-0.324540181441	0.611268885997	0.443925423065	0.705538233548	0.184243868801	0.379760957067	-0.356309025287	0.805993420464
Pdp1	0.268917768813	1.20955014567	1.16410962375	0.268007797608	0.945380661533	0.222011155376	0.281180879447	1.0473680008	0.443925423065	0.392380348288	-0.377635018807	0.651062978885	0.209288150567	1.25345239744
Gm9833	-0.154889940093	0.288530424597	-1.23596671727	-0.840717047398	-4.66932918258	1.20576180373	0.352747437139	-0.369622291055	0.892614974834	0.666303070265	0.963944163662	0.177131790552	0.567258542645	0.0716485264569
Tigd2	3.89340863372	3.86993891657	3.66352068035	3.40186354434	3.53524196167	3.63885089729	3.68717323912	3.62183812771	3.61385042451	4.13262107449	3.53838658855	3.5161333988	3.87327889745	3.57538049232
	0.640011920505	1.32735786808	0.158853898297	-0.687792398482	2.03055554612	-4.4218450344	-1.15880297696	0.870053818829	2.16078465868	2.05230490669	1.4979578393	2.04251648888	0.280048780748	1.72424086083
Mblac1	0.779112501133	0.371301215669	0.240730905351	0.557514414803	-0.581866341331	0.222011155376	0.00987885762932	0.493432395703	0.192386656069	-0.128451815013	-0.246390485528	0.0453419179968	-0.142184219935	0.382185711557
Iba57	3.21887708631	3.43019490472	3.18364981014	3.3773064401	3.33629536661	3.4173587537	3.77028336476	3.17246322079	3.71295856952	3.50280433798	3.59199133215	3.3982969085	3.47961504897	3.39532111375
Lix1l	2.11180520113	1.39299628677	2.371434597	1.39576334481	1.48041793692	1.95319439695	2.24740038016	1.97226654556	1.00952259892	1.79092972478	1.70578098938	1.78255839383	1.76801910971	2.13587372747
Zfp219	3.91382280999	3.82946047612	4.02804807417	4.06163398512	3.79713480125	3.90691963789	4.24201028217	3.6492367362	3.89272067839	3.9364760114	4.2838648605	3.81419362977	3.57560091223	3.63691247655
Trappc1	4.46531498162	4.57245980257	4.3742717563	4.49325987308	4.29356682276	4.24703994987	4.37831005529	4.43669538098	4.19667401447	4.40597795169	4.48507612823	4.24629381506	4.32850971227	4.57730280445
Prmt6	2.90400374896	2.82675298339	2.6588743155	2.86184844968	2.15084977983	2.717706318	3.19081685179	2.42265932129	2.6948869966	2.08945321533	2.96475717864	2.87050811617	2.63645940548	2.75934332717
Syt12	0.99799257736	1.54723705119	1.8675325333	1.59633366369	1.90628569504	0.959438338105	4.09593636226	2.76373865823	1.36992484162	0.390630566338	1.09150672478	1.72223723337	0.923459396306	2.40643619011
Ccdc71	3.94220007252	3.69759450312	4.05163489449	3.43793279905	3.76112336908	3.62800351505	4.02534197502	3.8487366278	3.73670717229	3.93670086451	3.84843306067	3.65620628216	3.68983275636	3.76272596656
Sorl1	2.32255573242	2.29269138097	3.04808582741	2.1713317782	3.13635021014	2.42364501655	2.21064727484	4.12471008934	2.83349223483	2.2596778108	2.14891079569	3.1438317814	2.15970612172	2.92126884824
Zfp2	2.62540308574	2.31559178308	2.60191843069	2.47890458011	2.58805866011	2.69709603832	2.50062601673	2.47022500454	2.42942585337	2.7316905214	2.52466830731	2.57706239744	2.67931488444	2.45926193458
Smcr8	5.91252911684	5.89120904271	5.67633651026	5.96034819728	6.09685184716	5.77333028861	6.16548573851	5.95962907396	6.31118933414	5.95651828789	5.66309045257	5.55822834738	6.15243652896	5.76380673825
Kmt5a	4.83739214675	4.82874428121	4.38556492583	4.89898269609	4.99422892164	4.92909414715	4.71223069671	4.99276942556	4.98742130649	4.9755201134	4.73188474332	4.80486831496	4.52926533908	5.19079678959
Fam134a	7.00793119163	6.993574937	7.09656599046	7.02338996634	6.99289412274	7.09533221829	7.13310835077	6.69997919385	7.17782202831	7.09827449652	7.00524628731	6.91891976818	7.11194844304	7.08836582714
Rd3	-0.0205888483815	0.753171851013	0.668152129086	0.557514414803	1.35303863045	1.30607542016	0.578162617204	-0.203175460847	-0.11246792546	0.102873731093	0.515449777277	-0.230292524617	-0.142184219935	-0.220478790897
Dcaf7	5.41212316199	5.51262500467	5.97427225679	5.50001470283	5.61722857903	5.4712440967	5.24288357627	5.52049607449	5.71997536474	5.5139986306	5.40871240942	5.42370275003	5.60973376716	5.50907397956
Krt8	7.5971166826	7.79476733702	7.57904465525	7.52958040042	8.11387370748	8.04091283126	7.96668057756	7.94604605478	7.62701488371	7.63194271659	7.5471774848	7.74849318656	7.53535318271	8.21430385954
Gemin4	-3.19051384982	1.30601785133	-3.03228758906	1.87734251654	2.6296956248	-4.4218450344	0.5449021194	0.604463708092	-4.19993076671	-4.65201377107	1.792900518	-4.47822003806	1.25646808	-3.39040379234
Ogfr	5.30267445719	4.97256552872	5.40095008904	5.20486381462	5.09055900064	5.05995439727	5.60001416791	5.16645948744	5.1642038883	5.00441109221	5.21731157049	5.23430696238	5.09391247061	5.27137430543
Rarres1	6.21107679921	6.48614774672	3.48603771864	6.14156583558	6.21712951312	5.52798167636	6.77257590464	5.8806247863	5.6154525291	5.40462394404	5.43094616345	5.43017258271	5.31158309994	5.32040264136
Tmem241	2.94562283816	2.72778653259	2.78362934651	2.43198353272	2.54983933788	2.61157796714	2.22871345955	2.61832364353	2.13991923617	2.74886566521	2.34898863114	2.66133131434	2.59229182221	2.61709074421
Zfp260	4.91686017408	4.94496217256	4.97153948906	5.03852364833	4.69261459115	5.02717976918	5.15319345191	4.78458447664	4.91864699174	4.89923306192	5.16750965913	5.05771626035	5.01764536958	4.67905492617
Chchd10	7.52973040846	7.92193141492	7.5771989897	8.00020663572	7.48453947264	7.4876730799	8.0377848542	7.12835927383	7.69904843791	7.56139426979	7.38581449686	7.25691284608	7.5211898475	7.68440666882
Cyp20a1	3.10104059602	3.3658260856	3.63541534267	3.23421948415	3.54498993822	3.76303030851	3.56552579153	3.64274711747	3.49355619079	3.38690521822	3.53838658855	3.83011899208	3.69680231117	3.33297273708
Aff4	7.57131437121	7.62410997881	7.56979262456	7.77726963517	7.63986292438	7.62289059166	7.75853440608	7.46411964189	7.90957344905	7.71731093134	7.76118529986	7.59223637788	7.75743314076	7.47507173933
Ctu2	2.62454916737	2.84386775621	3.01748837014	2.952743433	3.0095878041	3.14116051866	2.91437956582	2.76678956086	3.19410312866	2.56288813909	3.01716654123	3.04549872415	3.02186962992	3.216433208
Tmem67	2.6014738204	1.51118739073	2.31703050386	2.36386972134	2.10044255667	2.35767735235	2.5238051601	2.59046932795	2.71439456338	1.99530073848	2.16078489598	2.48270862925	2.62758751931	2.19315540593
Fam58b	1.99270797423	1.55572578681	2.41617291176	2.11303313763	1.98888230017	2.26465549278	2.2914492149	2.03687562699	2.13991923617	1.85578086913	2.32807964138	2.85269684005	2.15970612172	2.01331839371
Pls1	-1.6055513491	-0.972653185548	0.0266060999984	0.0366822515012	-0.145767226525	0.78760833123	-1.67817713606	0.961211357054	0.443925423065	-0.404086257627	-1.06951272344	0.276667464103	-0.142184219935	1.96714821228
Dtx3l	6.72555468987	6.37825200585	6.37563161348	6.31547509552	6.23468819181	6.0154909159	6.5552081969	6.83963489527	6.31671479107	6.43240931523	6.04562298728	6.4058894133	6.20246064786	5.86841346453
Proser1	2.38439498623	1.80264052728	2.06925043741	2.33329925786	2.96729543796	2.14801057393	1.6596925027	2.63233050152	2.9799783233	3.18719001703	1.99823188319	1.71160452082	2.29445553383	2.22430605178
Spty2d1	4.55767899977	4.32408657725	4.63777848004	4.88598535556	4.97992699494	4.60882210185	4.95764173465	4.5736545942	5.08315758631	4.54520292204	4.91128597019	4.38286686794	4.76636369354	4.69528995606
Rps23	5.80781330754	6.35910438782	6.20479487023	6.30040255848	5.71538982283	6.29173050503	6.12004622901	5.73036461939	5.86305976393	5.73643410525	6.42916774593	6.21559793467	6.01156521831	6.04931629727
Cdc42ep1	4.61898634407	4.7883865436	4.26233315984	4.55477944708	4.55225793868	4.95969791679	4.74622246643	4.83820046695	4.83073636954	4.80125686294	4.76726595895	4.28000317667	4.60160557335	5.02040085782
Sall2	2.46292838878	3.1148096557	2.81737813786	2.52434755087	1.6344515656	2.52066947094	2.87299705121	2.03687562699	2.27580266426	2.56715474939	2.7457473967	2.31619582829	2.73454440516	2.42551314322
Hist1h1a	1.29061283991	1.25764443387	2.542621247	1.06770914712	1.4391952742	1.07000806193	1.45567861068	2.47022500454	1.22633398799	1.07590668349	1.01140727194	2.15113658202	0.8824778343	1.73887922461
Clip1	6.31662006445	6.30918770087	5.88756889786	6.50251479529	6.19563073256	6.26727937051	6.37046109869	6.20738554433	6.22528513659	6.42413375695	6.32873765509	5.97813437705	6.09589102412	6.24440725783
Polr1a	5.35251797043	5.26501642253	5.11576523191	5.41549540993	4.97992699494	5.16874201552	5.62458870174	5.29969062821	5.30588078721	5.34375337981	5.45042588611	5.1198324621	5.38245881151	4.98897457473
Tmie	3.36918189229	3.51178243922	4.16082703976	3.06001475533	4.15403805746	4.31624722522	2.37106638296	3.30542804262	3.96497615997	3.53286157184	3.90600459136	4.44955792402	4.18123554668	3.71463167836
Ap5b1	2.32255573242	2.31559178308	2.17716577657	2.25458728185	2.04491633508	1.50889230316	2.58652609014	2.56089536348	1.98989379217	2.16816519134	1.97151454482	2.28996428672	1.94234929028	2.05805670848
Zfpm1	3.55095313658	3.32126053317	4.10042633329	3.82145932558	4.49808896325	3.84961799351	4.12631245231	3.68367738153	4.72784719537	4.69892541048	3.70172277281	3.88372373568	3.79099767349	3.78285692167
Tsku	7.95732704385	8.30436591435	4.39677038054	8.57735782642	6.90951520898	6.73991670891	8.36758252533	7.74236928094	6.6114439268	7.45291253274	7.50355179238	6.2334469355	5.94747172289	7.069369333
Zbtb45	3.87915967798	3.25171959992	2.06925043741	2.6111523784	1.83846545762	2.6334374011	3.19081685179	3.13360039845	1.90859369007	3.28462416793	1.8299604006	1.89681939329	3.13426110516	2.37336186117
Zfp644	5.59630029379	5.77708734348	5.7846960342	5.67425217843	5.48168735631	5.70872552841	5.68814507819	5.53596497282	5.88620545832	5.71540098018	5.65106041419	5.69295675959	5.861697125	5.56669824922
Omg	0.83923349357	0.281103406697	0.668152129086	0.557514414803	1.39676000788	0.333042467765	0.643750958831	0.666763998589	0.554956735453	0.392380348288	0.439500924044	0.807182180802	0.2852370038	0.382185711557
Slc17a5	5.20323410856	4.80061284593	4.28663175596	4.98276211268	4.76321271781	4.68929063584	4.87128668344	4.92326200283	4.70395107903	5.0466908957	4.79800363383	4.68919810777	5.00686205183	4.75764902863
Tifab	1.6674671453	2.12132296266	2.371434597	1.66286741495	1.86982962853	1.0044197203	1.6596925027	2.95565183171	1.08547145215	1.88714504004	1.63943849455	1.86162996482	0.8824778343	1.62454654913
C1ql3	1.24689146248	0.753171851013	1.36002983372	0.467316605831	0.75693557212	1.46079801496	0.933257576026	0.553553388141	1.63295924745	0.557439594559	1.97151454482	1.89681939329	1.7140803026	1.17438082644
2310022A10Rik	0.779112501133	0.941616940426	0.937338761901	1.12783013956	1.30795074092	1.46079801496	0.766607706617	1.00493273448	1.29192232962	1.49773334843	0.721900654744	1.07636881362	0.8824778343	0.752554161502
Zbtb5	4.3969511581	3.93793189362	4.41892352278	4.45269950976	4.30508540722	4.57533444654	4.68132841665	4.30297819903	4.43306443043	4.45912189916	4.47083889058	4.75300114265	4.35077396648	4.05530084319
Bdp1	5.51108141106	5.48803897929	5.42577719382	5.69178514645	5.68271424321	5.49254009776	5.65273974206	5.45946222458	5.75862194872	5.54643127038	5.71688257998	5.33395726745	5.66250316046	5.56476174552
Aftph	5.97019797346	5.9277492107	5.69676661413	5.82259664929	5.73687582284	5.78638932394	5.88914520553	5.79760164396	6.00341723627	5.89969449055	5.92091856771	5.72512796492	5.89843617234	5.79199056106
Zbtb14	4.31992067225	3.98154312484	3.71814026492	4.06386708083	3.54498993822	3.64961732816	4.01917660221	3.94165855963	3.39252627056	4.05188980237	3.5292555768	3.28333119438	3.68282936862	3.59828089443
Urgcp	5.48346650141	5.15049725214	4.90827071932	5.36642985085	4.96515518267	5.21659087959	5.45126617143	4.94306401034	5.09239086609	5.36429310689	5.39019630987	5.16249487262	5.29789735266	5.25595090409
